,demo_id,demo_round_id,round_start_tick,weapon_fire_id,team,detonation_raw_x,detonation_raw_y,detonation_raw_z,throw_from_raw_x,throw_from_raw_y,throw_from_raw_z,throw_tick,detonation_tick,LABEL,TYPE,map_name
32,5452,51779,297123,7373719,T,625.044,2025.02,131.684,-656.010009765625,495.9951171875,-19.396587371826197,4404,5024.0,True,smoke,de_inferno
33,5500,53073,50624,7555903,T,1427.26,770.465,137.72299999999998,1230.87646484375,237.852401733398,158.802581787109,11614,11850.0,True,smoke,de_inferno
34,5559,54533,120968,7753255,T,1516.19,112.87799999999999,129.191,2120.31713867188,363.48684692382795,160.03125,9172,9364.0,True,molotov,de_inferno
35,5559,54532,112406,7753083,T,410.63599999999997,1956.55,130.031,140.097076416016,826.1941528320309,78.9929656982422,3376,3608.0,True,molotov,de_inferno
36,5647,56949,470570,8093152,CT,1038.01,2744.71,129.366,340.23724365234403,1652.2529296875,122.03125,12287,12911.0,True,smoke,de_inferno
37,5527,53685,154895,7633475,CT,765.961,2346.18,136.98,630.532531738281,1997.78405761719,130.355178833008,14848,15134.0,False,smoke,de_inferno
38,5596,55588,287225,7903004,T,974.0089999999999,2730.83,129.42,639.71337890625,2051.9990234375,133.294723510742,7398,7684.0,True,smoke,de_inferno
39,5158,46320,294808,6575672,T,1063.53,2685.95,129.94799999999998,397.3203125,3077.92016601562,160.03125,8466,8724.0,True,smoke,de_inferno
40,5596,55593,372947,7903780,CT,147.38299999999998,1452.7,107.67200000000001,342.090179443359,1684.677734375,122.03125,3567,3799.0,False,smoke,de_inferno
41,5488,52756,104552,7516160,T,958.563,3.6008699999999996,286.95099999999996,-374.371246337891,-117.581085205078,15.8738651275635,2643,2827.0,False,molotov,de_inferno
42,5488,52767,259270,7517458,CT,2047.19,-100.271,217.408,1564.10192871094,-274.000335693359,256.03125,8073,8537.0,True,smoke,de_inferno
43,596,42745,58675,6063979,T,1167.8,509.962,110.76700000000001,1511.49255371094,1057.416015625,154.78483581543,3540,3824.0,True,smoke,de_inferno
44,5488,52767,259270,7517465,CT,2469.62,-155.761,84.0312,2487.95336914062,-142.271102905273,84.03125,9399,9421.0,True,smoke,de_inferno
45,5596,55582,187969,7902043,CT,1878.83,2869.86,128.789,2000.53527832031,2689.26806640625,128.03125,6295,6529.0,False,smoke,de_inferno
46,5651,57059,282707,8108480,T,2273.4,852.2310000000001,155.151,2022.59228515625,573.415954589844,160.03125,8574,8832.0,True,smoke,de_inferno
47,596,42760,238386,6067018,CT,523.368,2947.92,162.031,709.478881835938,2352.97314453125,136.444381713867,12670,12902.0,True,smoke,de_inferno
48,5798,61173,132850,8695173,CT,1989.44,-476.848,501.844,1468.09509277344,-357.393463134766,256.03125,8977,9201.0,True,flashbang,de_inferno
49,5158,46307,90876,6573221,T,406.23800000000006,2025.75,167.549,31.6393394470215,842.118530273438,67.821174621582,2679,2901.0,True,flashbang,de_inferno
50,644,44412,312917,6303052,T,637.466,2104.31,333.957,535.993591308594,3100.07250976562,206.03125,8556,8780.0,True,flashbang,de_inferno
51,5644,56862,233811,8079163,T,2282.59,804.798,152.037,2077.33422851562,-268.892364501953,92.03125,10502,10866.0,True,smoke,de_inferno
52,5488,52762,175019,7516802,T,79.562,2109.89,490.76800000000003,125.26919555664101,951.6503295898441,77.1947860717773,2687,2909.0,True,flashbang,de_inferno
53,5452,51778,276332,7373548,T,1108.06,738.836,660.795,874.8399047851559,206.061462402344,184.28150939941398,8481,8705.0,True,flashbang,de_inferno
54,5559,54525,11520,7751937,T,453.654,1940.87,208.12099999999998,68.03125,1005.17840576172,79.1566848754883,3084,3308.0,True,flashbang,de_inferno
55,5651,57062,323907,8109066,T,1442.63,237.179,131.94299999999998,2135.12915039062,-45.62248229980471,127.268852233887,11920,12178.0,True,smoke,de_inferno
56,5596,55577,114459,7901465,CT,1033.65,2755.82,129.27,722.759643554688,2414.375,135.43093872070298,13250,13458.0,True,smoke,de_inferno
57,788,42597,71501,6039468,CT,1513.81,856.377,418.57800000000003,601.996887207031,2870.63134765625,160.03125,6987,7209.0,False,flashbang,de_inferno
58,5158,46311,159689,6573913,CT,510.54699999999997,2455.57,166.452,279.20703125,2776.49560546875,164.53125,10167,10389.0,False,flashbang,de_inferno
59,5452,51764,79414,7371468,CT,466.449,3174.52,162.031,110.831741333008,1569.59362792969,132.03125,7851,8551.0,True,smoke,de_inferno
60,5500,53073,50624,7555899,T,1369.46,-366.792,258.082,1148.29724121094,-660.735412597656,128.03125,8460,8686.0,True,flashbang,de_inferno
61,5158,46311,159689,6573904,CT,1278.59,565.5830000000001,381.77099999999996,750.3059692382809,178.299407958984,96.47369384765621,4923,5146.0,True,flashbang,de_inferno
62,788,42597,71501,6039504,T,690.888,2107.81,327.066,535.999755859375,3100.07250976562,206.03125,11531,11753.0,True,flashbang,de_inferno
63,5596,55592,356057,7903635,T,1368.62,254.174,276.763,839.2935180664059,628.4693603515619,88.33605194091801,9693,9917.0,True,flashbang,de_inferno
64,5596,55571,39015,7900493,CT,1256.85,478.407,120.178,1505.78137207031,1016.0086669921901,151.863372802734,4271,4531.0,False,smoke,de_inferno
65,5559,54532,112406,7753135,T,384.67400000000004,1955.33,130.031,101.339065551758,788.692138671875,74.3815536499023,7056,7320.0,True,molotov,de_inferno
66,5452,51779,297123,7373783,CT,1768.57,21.621,130.079,1326.53820800781,402.025970458984,129.03125,12576,12836.0,True,smoke,de_inferno
67,5546,54179,182393,7701054,CT,623.3430000000001,2024.36,131.619,-656.03125,495.96875,-21.6582546234131,2791,3413.0,True,smoke,de_inferno
68,5488,52767,259270,7517410,CT,1137.68,490.969,107.62100000000001,1632.5905761718802,-81.93882751464841,131.027938842773,4531,4789.0,True,smoke,de_inferno
69,5668,57518,39468,8171679,T,828.1030000000001,276.228,89.5014,1416.13610839844,645.058654785156,133.856246948242,3452,3658.0,True,smoke,de_inferno
70,5596,55589,305379,7903156,T,1182.56,30.6128,632.481,478.119293212891,-32.1471939086914,75.7677841186523,3727,3953.0,False,flashbang,de_inferno
71,5158,46311,159689,6574019,CT,624.7090000000001,2926.04,697.262,1016.4207763671901,3400.36791992188,128.03125,16289,16511.0,True,flashbang,de_inferno
72,5452,51766,113535,7371633,CT,1203.67,505.551,114.38,1485.19372558594,1075.68981933594,155.70422363281202,2800,3036.0,True,smoke,de_inferno
73,5158,46324,356588,6576215,CT,217.31400000000002,1727.1,121.652,182.97312927246102,1381.05310058594,103.757217407227,2994,3085.0,True,smoke,de_inferno
74,5452,51779,297123,7373748,T,324.585,1860.63,128.528,464.990142822266,2661.98022460938,162.341751098633,6964,7484.0,True,smoke,de_inferno
75,644,44398,142122,6300411,T,519.372,1960.22,130.246,28.256671905517603,846.58935546875,67.5795059204102,2641,2901.0,False,molotov,de_inferno
76,5452,51782,338199,7374205,CT,1973.21,887.558,614.015,2333.80444335938,2297.67041015625,136.980285644531,9012,9232.0,False,flashbang,de_inferno
77,645,42497,413555,6024833,CT,951.867,2665.5,130.576,635.792236328125,2010.88317871094,130.786560058594,7663,7897.0,True,smoke,de_inferno
78,596,42745,58675,6063997,T,1470.53,754.622,140.433,798.5591430664059,346.376403808594,87.39236450195308,5174,5434.0,False,smoke,de_inferno
79,596,42751,142093,6065146,T,385.219,1906.94,130.664,70.76585388183591,928.4240112304691,75.1540451049805,2702,2850.0,True,molotov,de_inferno
80,5595,55563,397002,7899839,T,1220.76,481.62699999999995,116.029,1581.2189941406198,1203.94323730469,162.14367675781202,5826,6084.0,True,smoke,de_inferno
81,5596,55589,305379,7903265,T,2482.14,494.026,450.92,1927.4963378906198,1220.06384277344,174.03125,7893,8113.0,True,flashbang,de_inferno
82,5452,51769,158792,7372233,T,1381.33,1032.7,156.036,1153.60009765625,435.057495117188,111.398483276367,7937,8197.0,False,smoke,de_inferno
83,596,42751,142093,6065147,CT,702.515,7.97461,267.494,-244.312149047852,-65.2608184814453,26.3904724121094,2714,2958.0,False,molotov,de_inferno
84,5546,54179,182393,7701061,T,155.398,1127.09,88.9272,812.471435546875,2302.16284179688,137.28234863281202,3165,3503.0,True,smoke,de_inferno
85,5668,57538,345412,8174769,CT,-125.87799999999999,1474.39,533.238,-669.781311035156,594.9820556640619,-18.283555984497102,3108,3333.0,True,flashbang,de_inferno
86,5452,51769,158792,7372261,CT,1034.23,2664.53,132.099,639.462341308594,2052.17236328125,133.297271728516,11173,11681.0,True,smoke,de_inferno
87,645,42494,370398,6023954,CT,781.637,558.913,88.8327,1412.54772949219,642.588317871094,133.535583496094,3029,3315.0,True,smoke,de_inferno
88,5596,55577,114459,7901459,CT,1508.13,59.7694,130.031,2602.30395507812,-200.400924682617,84.03125,11374,11788.0,True,smoke,de_inferno
89,5158,46311,159689,6573909,CT,936.076,2429.26,403.103,319.02227783203097,1716.66711425781,120.582733154297,9281,10093.0,True,flashbang,de_inferno
90,5596,55577,114459,7901384,CT,143.347,1118.33,86.6441,716.710815429688,2180.89306640625,136.40402221679702,4138,4502.0,True,smoke,de_inferno
91,5158,46320,294808,6575657,T,785.2860000000001,2307.24,137.884,390.250549316406,2537.51196289062,160.03125,6314,6728.0,True,smoke,de_inferno
92,5452,51785,373154,7374492,CT,411.215,2464.43,162.031,74.9761123657227,2616.90698242188,283.909759521484,11351,11659.0,False,smoke,de_inferno
93,5452,51766,113535,7371659,CT,680.548,2531.83,378.13599999999997,110.81725311279301,1569.62646484375,138.798736572266,5524,5748.0,True,flashbang,de_inferno
94,5596,55588,287225,7903006,CT,810.673,2496.78,139.497,1535.13928222656,2855.24438476562,127.928504943848,8140,8400.0,True,smoke,de_inferno
95,5546,54179,182393,7701151,T,2327.69,821.437,153.041,1980.55065917969,547.6060791015619,160.03125,7091,7299.0,False,smoke,de_inferno
96,5559,54534,140023,7753516,CT,372.941,2285.1,397.231,1130.00268554688,2796.36376953125,128.01565551757798,5272,5496.0,True,flashbang,de_inferno
97,5559,54532,112406,7753080,T,1204.32,43.5324,258.031,-438.605590820312,-174.1279296875,11.844911575317399,2932,3192.0,True,molotov,de_inferno
98,5452,51782,338199,7374197,CT,2424.84,1194.66,191.585,2119.5712890625,306.100708007812,160.03125,7352,7576.0,True,flashbang,de_inferno
99,5668,57538,345412,8174846,CT,1987.8,2494.38,514.347,1184.79772949219,3039.544921875,128.03125,11037,11261.0,True,flashbang,de_inferno
100,5651,57062,323907,8109064,CT,486.913,3238.24,162.031,110.833023071289,1569.59619140625,132.03125,11838,12512.0,True,smoke,de_inferno
101,644,44387,16631,6298085,CT,1198.99,438.92400000000004,114.462,1558.1711425781198,1211.45275878906,162.204528808594,3283,3593.0,True,smoke,de_inferno
102,5452,51765,93628,7371573,T,1953.53,64.054,125.78399999999999,1363.76318359375,147.475814819336,128.03125,11300,11532.0,True,smoke,de_inferno
103,5596,55595,397002,7904043,T,1497.19,362.475,252.053,554.838562011719,699.998657226562,94.09851837158199,5808,6032.0,True,flashbang,de_inferno
104,5452,51769,158792,7372262,CT,767.4760000000001,2311.68,137.392,1026.50952148438,2781.96875,128.024108886719,11285,11517.0,True,smoke,de_inferno
105,5527,53685,154895,7633379,T,1176.39,520.491,112.073,1585.5397949218802,1206.95336914062,162.110153198242,3272,3532.0,True,smoke,de_inferno
106,5452,51762,61398,7371017,T,188.12599999999998,1082.77,97.7485,808.743530273438,2299.83325195312,137.105087280273,3053,3441.0,True,smoke,de_inferno
107,788,42597,71501,6039401,CT,904.335,11.991,442.342,1590.19934082031,1202.43432617188,162.08499145507798,2727,2949.0,True,flashbang,de_inferno
108,5644,56861,215498,8078869,CT,775.38,2429.84,137.118,1186.7490234375,2793.09350585938,126.349716186523,8957,9103.0,True,molotov,de_inferno
109,5488,52767,259270,7517367,CT,287.543,1619.9,114.62899999999999,38.773628234863295,875.580200195312,68.6193313598633,2711,2875.0,True,smoke,de_inferno
110,5596,55588,287225,7903024,T,976.2189999999999,2685.02,129.94799999999998,110.81603240966801,1569.626953125,132.013870239258,10760,11332.0,True,smoke,de_inferno
111,5158,46311,159689,6573929,T,1441.12,215.234,131.84,1755.8264160156198,88.3583145141602,130.90954589843798,12107,12363.0,True,smoke,de_inferno
112,5452,51766,113535,7371657,T,772.946,2239.25,137.83700000000002,400.028564453125,3566.00317382812,160.03125,5176,5616.0,True,smoke,de_inferno
113,788,42602,138005,6040230,T,2451.31,-135.328,86.0312,1701.2409667968802,41.5968246459961,128.523025512695,13707,13911.0,True,molotov,de_inferno
114,5647,56923,45789,8088260,CT,973.7410000000001,2700.33,129.878,110.81409454345699,1569.6279296875,132.013717651367,8874,9418.0,True,smoke,de_inferno
115,596,42760,238386,6066922,T,481.041,3126.99,162.031,295.9599609375,1565.33154296875,114.08847045898399,6574,7274.0,True,smoke,de_inferno
116,5644,56853,82079,8077423,CT,431.417,1988.59,130.031,157.996765136719,922.0455932617191,79.4028854370117,4494,4710.0,True,molotov,de_inferno
117,5452,51766,113535,7371670,T,1053.64,2788.35,130.002,680.450622558594,2934.59106445312,130.036575317383,7236,7500.0,False,smoke,de_inferno
118,5488,52762,175019,7516826,T,1755.98,-30.3258,238.857,2244.0283203125,789.352172851562,152.14108276367202,9449,9671.0,True,flashbang,de_inferno
119,645,42494,370398,6024227,CT,1619.79,51.9782,130.22299999999998,1204.95581054688,359.96875,128.03125,9969,10175.0,True,smoke,de_inferno
120,5559,54533,120968,7753237,T,1389.93,1194.93,163.116,1221.3388671875,449.236236572266,116.088668823242,8000,8184.0,True,molotov,de_inferno
121,5452,51779,297123,7373759,CT,785.029,2150.93,138.017,446.723541259766,3382.20361328125,160.03125,11464,11912.0,False,smoke,de_inferno
122,5500,53081,156306,7557002,CT,-51.1518,843.12,49.7753,396.877197265625,1912.43542480469,129.059585571289,5675,5987.0,True,smoke,de_inferno
123,644,44402,189404,6301279,CT,220.825,650.967,191.611,-22.6880054473877,881.7803344726559,59.164581298828104,3978,4202.0,True,flashbang,de_inferno
124,644,44412,312917,6302962,CT,1405.26,400.52099999999996,182.297,-173.640686035156,815.49169921875,32.417282104492195,5750,5972.0,True,flashbang,de_inferno
125,5452,51765,93628,7371575,T,1016.97,2643.08,134.822,575.547424316406,1877.22326660156,132.743911743164,12056,12396.0,False,smoke,de_inferno
126,5546,54182,221771,7701740,CT,1199.48,501.787,113.89299999999999,1343.40576171875,342.830535888672,127.104873657227,8733,8939.0,True,smoke,de_inferno
127,5452,51765,93628,7371532,CT,515.945,2013.71,128.0,1439.99523925781,2956.26318359375,131.348251342773,2932,3420.0,True,smoke,de_inferno
128,5798,61170,88536,8694634,CT,436.1,1987.34,130.031,157.96875,948.511962890625,78.0498809814453,3143,3357.0,True,molotov,de_inferno
129,5651,57059,282707,8108442,CT,1762.97,1511.67,162.031,1611.41564941406,1012.31762695312,171.03125,6628,6858.0,False,smoke,de_inferno
130,5596,55593,372947,7903769,T,956.944,2693.08,129.952,-800.8128051757809,515.228515625,-29.9239559173584,2981,3735.0,True,smoke,de_inferno
131,5668,57518,39468,8171804,T,1422.26,-325.238,258.031,1184.28088378906,-487.44583129882795,205.74035644531202,6776,6984.0,True,smoke,de_inferno
132,5158,46315,231073,6574645,CT,984.711,2645.1,132.345,-798.548828125,517.287048339844,-30.069147109985398,2465,3269.0,False,smoke,de_inferno
133,5559,54533,120968,7753174,T,1196.56,44.306999999999995,258.031,-481.957397460938,-173.173629760742,9.43702125549316,3016,3280.0,True,molotov,de_inferno
134,596,42744,45262,6063722,CT,522.734,2110.02,135.716,113.307716369629,1022.75762939453,78.6338348388672,4100,4356.0,True,molotov,de_inferno
135,5798,61170,88536,8694642,CT,776.493,2209.55,135.916,-79.4486999511719,1330.03125,106.70886993408199,4635,4913.0,True,molotov,de_inferno
136,5596,55593,372947,7903868,T,1404.92,762.518,136.14600000000002,777.3007202148441,365.32327270507795,87.5787811279297,9413,9673.0,True,smoke,de_inferno
137,5559,54533,120968,7753208,CT,1502.59,138.29399999999998,402.80199999999996,803.8916625976559,631.288269042969,98.7539749145508,5592,5808.0,False,molotov,de_inferno
138,5595,55539,39015,7896288,T,1256.85,478.407,120.178,1505.78137207031,1016.0086669921901,151.863372802734,4271,4531.0,False,smoke,de_inferno
139,5452,51764,79414,7371339,CT,194.063,1089.22,98.3285,816.2920532226559,2298.63549804688,137.554336547852,3075,3491.0,True,smoke,de_inferno
140,5452,51765,93628,7371561,T,1009.15,2644.4,134.221,608.80615234375,1952.0146484375,131.390182495117,7040,7304.0,False,smoke,de_inferno
141,5488,52762,175019,7516805,CT,486.349,1950.25,212.50599999999997,68.0052108764648,1042.09851074219,82.3919372558594,2813,3035.0,True,flashbang,de_inferno
142,5158,46320,294808,6575563,CT,1430.83,355.23699999999997,130.554,272.03125,661.627746582031,21.696908950805696,3019,3485.0,True,smoke,de_inferno
143,645,42494,370398,6024173,T,1908.61,-191.418,258.031,2092.96875,-243.90592956543,256.03125,8433,8641.0,True,smoke,de_inferno
144,5596,55595,397002,7904050,CT,1838.18,-367.075,265.49,2283.75634765625,394.12747192382795,132.961441040039,7988,8210.0,True,flashbang,de_inferno
145,5452,51782,338199,7374165,T,367.61199999999997,1753.08,200.812,875.96875,2454.17041015625,143.789489746094,3712,3936.0,True,flashbang,de_inferno
146,5596,55589,305379,7903264,T,2392.78,917.137,155.405,2010.13708496094,1123.76452636719,156.750350952148,7321,7401.0,True,smoke,de_inferno
147,5452,51766,113535,7371635,CT,722.675,613.18,89.2165,1440.88049316406,689.581909179688,136.829010009766,2888,3176.0,True,smoke,de_inferno
148,5668,57518,39468,8171784,T,2295.27,902.346,157.744,2210.06103515625,-404.57833862304705,88.00440216064449,6360,6696.0,True,smoke,de_inferno
149,5452,51785,373154,7374477,T,1193.31,504.13599999999997,113.292,1551.74670410156,1178.72351074219,161.351608276367,3768,4000.0,True,smoke,de_inferno
150,5452,51765,93628,7371525,CT,1181.15,511.272,112.17399999999999,1522.07727050781,1088.42687988281,156.041564941406,2800,3036.0,True,smoke,de_inferno
151,5596,55595,397002,7904075,T,2679.04,548.268,579.918,2088.5615234375,1139.26013183594,161.337005615234,11162,11384.0,True,flashbang,de_inferno
152,5546,54180,196348,7701203,CT,319.47,1894.02,127.463,37.5612297058105,865.5481567382809,68.31337738037111,4241,4411.0,True,molotov,de_inferno
153,5488,52756,104552,7516165,CT,1299.51,-333.115,259.978,421.82229614257795,-107.93445587158199,67.89597320556639,3293,3517.0,True,flashbang,de_inferno
154,5596,55583,206904,7902243,CT,1527.06,937.816,148.385,2320.75244140625,1189.16552734375,166.33874511718798,8901,9161.0,True,smoke,de_inferno
155,644,44412,312917,6303017,T,1514.96,-478.99,182.718,1499.79113769531,-365.97824096679705,256.03125,7318,7542.0,True,flashbang,de_inferno
156,5596,55595,397002,7904022,T,118.49799999999999,2043.59,395.67400000000004,157.64993286132798,923.13818359375,79.34703063964841,3240,3462.0,True,flashbang,de_inferno
157,5596,55592,356057,7903621,CT,-164.872,1362.15,590.935,-656.03125,495.992279052734,-21.6582546234131,2887,3111.0,False,flashbang,de_inferno
158,5452,51785,373154,7374495,CT,471.094,2537.47,162.031,498.96875,2444.03125,160.03125,11955,12191.0,False,smoke,de_inferno
159,5158,46311,159689,6573906,T,1253.15,304.469,130.018,1698.91613769531,-37.9998893737793,130.16116333007798,6628,6834.0,True,smoke,de_inferno
160,644,44387,16631,6298099,CT,803.4810000000001,2238.42,138.213,493.769683837891,2661.49169921875,160.03125,4543,4775.0,True,smoke,de_inferno
161,788,42597,71501,6039402,T,346.68,2004.46,130.645,729.4437866210941,2112.39526367188,136.10710144043,2785,3009.0,True,flashbang,de_inferno
162,5452,51766,113535,7371658,T,956.587,2714.84,129.889,686.695739746094,1877.6447753906198,212.023742675781,5452,5736.0,True,smoke,de_inferno
163,5668,57538,345412,8174823,CT,1159.84,2378.24,482.163,319.958465576172,1878.57336425781,129.843368530273,7045,7269.0,True,flashbang,de_inferno
164,5596,55571,39015,7900506,T,1241.29,515.6709999999999,118.67200000000001,1401.1064453125,54.49951171875,128.03125,7205,7413.0,True,smoke,de_inferno
165,5647,56923,45789,8088246,T,602.749,2647.86,161.436,-79.4826354980469,1330.00378417969,106.70889282226601,6974,7830.0,True,smoke,de_inferno
166,5500,53073,50624,7555940,CT,2088.96,-444.19599999999997,466.108,1497.18408203125,-365.994567871094,256.03125,12344,12570.0,True,flashbang,de_inferno
167,5452,51764,79414,7371470,T,1016.92,2644.47,134.681,588.160888671875,1892.21911621094,133.255172729492,8307,8647.0,False,smoke,de_inferno
168,596,42745,58675,6063984,T,760.2860000000001,2247.07,137.972,557.025085449219,2611.92431640625,160.03125,4262,4494.0,True,smoke,de_inferno
169,5644,56853,82079,8077412,T,1211.26,-88.4538,258.031,-375.959716796875,-176.596649169922,15.5378513336182,2464,2714.0,True,molotov,de_inferno
170,5158,46311,159689,6573912,CT,744.768,2304.68,137.60299999999998,282.490325927734,2752.2236328125,164.53125,9889,10173.0,False,smoke,de_inferno
171,5644,56862,233811,8079060,CT,1445.97,1029.25,154.923,726.0023803710941,247.744064331055,96.1643447875977,5066,5582.0,True,smoke,de_inferno
172,5668,57530,225888,8173543,CT,377.92800000000005,3180.34,162.011,339.332183837891,1651.36145019531,122.03125,10270,10974.0,False,smoke,de_inferno
173,5596,55592,356057,7903620,T,1208.43,439.77,224.87099999999998,-228.48097229003898,825.352416992188,18.8593807220459,2887,3111.0,True,flashbang,de_inferno
174,645,42494,370398,6024011,T,145.925,877.692,80.8171,569.580383300781,2068.98120117188,132.617080688477,4153,4541.0,True,smoke,de_inferno
175,5596,55592,356057,7903627,CT,-162.016,1351.56,605.55,-656.03125,495.992279052734,-19.396587371826197,3325,3549.0,False,flashbang,de_inferno
176,5452,51766,113535,7371634,CT,626.298,2021.78,131.77100000000002,-656.03125,495.96875,-21.6582546234131,2804,3428.0,True,smoke,de_inferno
177,5644,56862,233811,8079058,CT,1187.84,504.31300000000005,112.73899999999999,1486.31311035156,115.67325592041,126.793991088867,4702,4934.0,True,smoke,de_inferno
178,5647,56949,470570,8093032,T,1258.79,504.82199999999995,120.38600000000001,1431.70910644531,1209.27941894531,162.32125854492202,4009,4241.0,True,smoke,de_inferno
179,5596,55595,397002,7904045,T,1157.82,450.596,196.312,1610.76281738281,1205.5830078125,161.901214599609,6928,7150.0,True,flashbang,de_inferno
180,596,42760,238386,6066909,T,1141.36,428.55699999999996,109.24,1599.64050292969,-53.000335693359396,129.663970947266,4582,4918.0,True,smoke,de_inferno
181,5546,54182,221771,7701677,CT,477.708,2926.9,162.031,494.45608520507795,3354.59887695312,160.03125,7777,8013.0,True,smoke,de_inferno
182,5452,51778,276332,7373444,CT,-123.38,1463.45,541.715,-668.03125,600.0350341796881,-13.0316944122314,3185,3409.0,True,flashbang,de_inferno
